district,region,district_history,year,infants,infants_vax,routine,noninfants,shearer_con,shearer_un,shearer_opt,polici,supplementary,total_pop
Ga West,Greater Accra,Accra (pre-2019),1997,3389.27777191753,,,97698.46068742148,,,,,,101087.738459339
Ga West,Greater Accra,Accra (pre-2019),1998,3448.0145998635,,,100012.1277776935,,,,,,103460.142377557
Ga West,Greater Accra,Accra (pre-2019),1999,3523.22554213587,,,102488.95583507612,,,,,,106012.181377212
Ga West,Greater Accra,Accra (pre-2019),2000,3621.96078114009,1432.176523,0.395414697,104995.8021281529,0.223383709,0.28236197,0.310311068,0.081,,108617.762909293
Ga West,Greater Accra,Accra (pre-2019),2001,3617.39163284963,1719.960837,0.4754699,103728.91745079136,,,,,,107346.309083641
Ga West,Greater Accra,Accra (pre-2019),2002,3668.57310530594,1825.971162,0.497733345,105911.67698237204,,,,,,109580.250087678
Ga West,Greater Accra,Accra (pre-2019),2003,3817.44400683041,2355.105062,0.616932444,111340.03171131058,,,,,,115157.475718141
Ga West,Greater Accra,Accra (pre-2019),2004,3931.55800148799,2470.490279,0.628374369,116028.423782558,,,,,,119959.981784046
Ga West,Greater Accra,Accra (pre-2019),2005,4024.58715295097,2336.91843,0.580660411,120391.15458232902,,,,,,124415.74173528
Ga West,Greater Accra,Accra (pre-2019),2006,4201.27340454427,2488.850463,0.592403832,125098.28052549972,,,,,,129299.553930044
Ga West,Greater Accra,Accra (pre-2019),2007,4283.72826138916,3153.889198,0.736248661,129440.35966154184,,,,,,133724.087922931
Ga West,Greater Accra,Accra (pre-2019),2008,4256.33383964759,3258.808594,0.765637452,131048.3262890054,,,,,,135304.660128653
Ga West,Greater Accra,Accra (pre-2019),2009,4268.92728232373,1658.136193,0.388419873,133060.66253245826,,,,,,137329.589814782
Ga West,Greater Accra,Accra (pre-2019),2010,4665.81962406658,1861.947795,0.399061247,146201.02606689942,,,,,,150866.845690966
Ga West,Greater Accra,Accra (pre-2019),2011,4660.09679717259,2329.204493,0.499818908,145462.10533111842,,,,,,150122.202128291
Ga West,Greater Accra,Accra (pre-2019),2012,4926.85131036729,2616.140324,0.530996403,153550.8492552097,,,,,,158477.700565577
Ga West,Greater Accra,Accra (pre-2019),2013,5089.40824532585,3617.608506,0.710811224,159246.26405417814,,,,,,164335.672299504
Ga West,Greater Accra,Accra (pre-2019),2014,5308.20100525363,3894.524227,0.733680624,167476.89855739137,,,,,,172785.099562645
Ga West,Greater Accra,Accra (pre-2019),2015,9235.37397442451,5209.340969,0.56406389,297378.5880355495,,,,,,306613.962009974
Ga West,Greater Accra,Accra (pre-2019),2016,9330.4119175024,6585.0,0.705756622,304369.3353668076,0.493422042,0.526081911,0.541967439,0.733,,313699.74728431
Ga West,Greater Accra,,2017,9270.33330187253,8742.0,0.943008165,311683.49045442545,,,,,,320953.823756298
Ga West,Greater Accra,,2018,9091.86559133674,9973.0,1.096914588,318783.46229137824,,,,,0.639110945,327875.327882715
Ga West,Greater Accra,,2019,9118.96355544171,10736.0,1.17732678,325600.9738940673,,,,,,334719.937449509
Ga West,Greater Accra,,2020,9151.01986916324,10023.0,1.095287754,332380.0784746768,,,,,,341531.09834384
Ga West,Greater Accra,,2021,9195.35723239432,11836.0,1.287171308,339373.90549551864,,,,,,348569.262727913
Ga West,Greater Accra,,2022,9250.01801129886,11181.0,1.208754403,346193.55279932416,,,,,,355443.570810623
Ga West,Greater Accra,,2023,9287.57334108586,9928.0,1.06895522,353192.93731865013,,,,,,362480.510659736
Ga West,Greater Accra,,2024,9374.88787449828,10760.0,1.14774706,360195.8610461867,,,,,,369570.748920685
Ga West,Greater Accra,,2025,9417.20826385648,13294.0,1.41167102,367199.25961289054,,,,,,376616.467876747
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1970,1432.87864890752,,,29950.38517643598,,,,,,31383.2638253435
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1971,1418.29357862861,,,30781.36385128039,,,,,,32199.657429909
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1972,1383.36977961274,,,31722.40677729436,,,,,,33105.7765569071
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1973,1435.93006132905,,,32596.148103403742,,,,,,34032.0781647328
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1974,1476.18293264792,,,33545.94523775418,,,,,,35022.1281704021
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1975,1503.92389112289,,,34550.64225039171,,,,,,36054.5661415146
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1976,1533.90031482715,,,35580.05767105325,,,,,,37113.9579858804
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1977,1554.35430531628,,,36649.68079757482,,,,,,38204.0351028911
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1978,1649.4987549149,,,37663.8228553851,,,,,,39313.3216103
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1979,1701.04224101259,,,38822.00271032391,,,,,,40523.0449513365
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1980,1756.84900221407,,,40019.04621901104,,,,,,41775.8952212251
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1981,1699.27435809583,,,41375.79535899597,,,,,,43075.0697170918
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1982,1746.20070063329,,,42547.96841302541,,,,,,44294.1691136587
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1983,1852.73923094263,,,43711.86162856227,,,,,,45564.6008595049
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1984,1925.35884486075,,,45018.15505221835,,,,,,46943.5138970791
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1985,1935.85020691142,,,46453.03587749658,,,,,,48388.886084408
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1986,1966.33189814582,,,47470.29089488078,,,,,,49436.6227930266
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1987,1994.87765188447,,,48520.46709765103,,,,,,50515.3447495355
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1988,2018.74416731374,,,49641.990207863055,,,,,,51660.7343751768
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1989,2033.48279809763,,,50851.600540437365,,,,,,52885.083338535
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1990,2056.45220856635,,,52146.46628102865,,,,,,54202.918489595
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1991,2090.34488925633,,,53503.62100240557,,,,,,55593.9658916619
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1992,2116.97488361001,,,54923.53383048399,,,,,,57040.508714094
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1993,2134.77750064852,,,56333.44510188818,,,,,,58468.2226025367
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1994,2151.38848094166,,,57796.38885394004,,,,,,59947.7773348817
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1995,2150.29600796295,,,59278.63470782665,,,,,,61428.9307157896
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1996,2158.95199416274,,,60742.26819986206,,,,,,62901.2201940248
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1997,2159.14637024851,,,62239.005170935685,,,,,,64398.1515411842
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1998,2196.56478720751,,,63712.931545845386,,,,,,65909.4963330529
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),1999,2244.47807255576,,,65290.799950181936,,,,,,67535.2780227377
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),2000,2307.3775594842,2770.341547,1.200645094,66887.7915332604,0.53153103,0.652512527,0.703508078,0.081,,69195.1690927446
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),2001,2343.77016128981,560.6633484,0.239214304,67207.74697887519,,,,,,69551.517140165
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),2002,2366.74932926805,2385.417708,1.007887772,68328.03470568446,,,,,,70694.7840349525
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),2003,2347.56595362728,2071.668166,0.882474958,68469.39136594531,,,,,,70816.9573195726
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),2004,2403.89195808975,2615.603272,1.088070228,70943.83314074365,,,,,,73347.7250988334
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),2005,2345.64440058612,5165.0,2.201953543,70167.40522542158,,,,,,72513.0496260077
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),2006,2513.89067830186,4580.0,1.821877156,74854.30511246584,,,,,,77368.1957907677
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),2007,2594.74913832204,5175.0,1.994412456,78404.89433542237,,,,,,80999.6434737444
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),2008,2605.60882466457,3584.0,1.375494267,80224.12909801884,,,,,,82829.7379226834
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),2009,2499.85100188113,2501.567081,1.000686472,77919.30116028327,,,,,,80419.1521621644
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),2010,2531.36273224596,2440.03609,0.963921946,79318.93185345884,,,,,,81850.2945857048
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),2011,2473.7619180194,2349.127243,0.949617352,77216.9833256194,,,,,,79690.7452436388
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),2012,2463.32013916447,2297.89016,0.93284268,76772.13610247303,,,,,,79235.4562416375
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),2013,2484.05430402262,2097.989444,0.844582762,77725.41493141248,,,,,,80209.4692354351
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),2014,2499.08947057502,2165.461818,0.866500317,78847.75903080928,,,,,,81346.8485013843
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),2015,1652.45059606273,1524.16443,0.922366111,53208.82797128497,,,,,,54861.2785673477
Garu,Upper East,Bawku East (pre-2004); Garu-Tempane (pre-2018),2016,1668.05880449877,1820.0,1.091088633,54414.09813061563,0.653891458,0.730595496,0.762968156,0.41,,56082.1569351144
Garu,Upper East,,2017,1656.20506418942,1938.0,1.170144955,55684.273532062085,,,,,,57340.4785962515
Garu,Upper East,,2018,1623.21471292552,2157.0,1.328844535,56913.95248096968,,,,,,58537.1671938952
Garu,Upper East,,2019,1627.34400368537,2206.0,1.355583082,58105.81314851663,,,,,,59733.157152202
Garu,Upper East,,2020,1631.52003169155,2537.0,1.554991634,59259.48844172155,,,,,0.573124438,60891.0084734131
Garu,Upper East,,2021,1638.74716262809,2557.0,1.560338323,60481.39410413981,,,,,,62120.1412667679
Garu,Upper East,,2022,1647.64585403847,2562.0,1.5549458,61665.21743718833,,,,,,63312.8632912268
Garu,Upper East,,2023,1653.35346870271,2144.0,1.296758401,62874.633296711785,,,,,,64527.9867654145
Garu,Upper East,,2024,1667.65290938129,1930.0,1.157315164,64073.47838844591,,,,,,65741.1312978272
Garu,Upper East,,2025,1674.02033702998,2804.0,1.675009519,65274.01870186562,,,,,,66948.0390388956
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1970,815.010213325165,,,17035.545773837137,,,,,,17850.5559871623
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1971,806.714338968715,,,17508.199970736485,,,,,,18314.9143097052
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1972,786.849954146069,,,18043.45785629673,,,,,,18830.3078104428
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1973,816.745832939927,,,18540.43511611317,,,,,,19357.1809490531
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1974,839.641352574863,,,19080.67232717964,,,,,,19920.3136797545
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1975,855.420193652413,,,19652.136161343988,,,,,,20507.5563549964
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1976,872.470549938035,,,20237.659633435065,,,,,,21110.1301833731
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1977,884.104620390973,,,20846.05293540003,,,,,,21730.157555791
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1978,938.222042144167,,,21422.88903768133,,,,,,22361.1110798255
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1979,967.539575511022,,,22081.65271691008,,,,,,23049.1922924211
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1980,999.282026545852,,,22762.52173964165,,,,,,23761.8037661875
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1981,966.534017479834,,,23534.230081343067,,,,,,24500.7640988229
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1982,993.225355557338,,,24200.952983207066,,,,,,25194.1783387644
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1983,1053.82364165851,,,24862.96637743669,,,,,,25916.7900190952
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1984,1095.12911234588,,,25605.97590074202,,,,,,26701.1050130879
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1985,1101.09651735223,,,26422.124936389868,,,,,,27523.2214537421
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1986,1118.43426587295,,,27000.73166582675,,,,,,28119.1659316997
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1987,1134.6708682271,,,27598.0637090541,,,,,,28732.7345772812
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1988,1148.2459562823,,,28235.9773174395,,,,,,29384.2232737218
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1989,1156.62917465774,,,28923.99425170216,,,,,,30080.6234263599
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1990,1169.69399639986,,,29660.50379790234,,,,,,30830.1977943022
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1991,1188.97188915118,,,30432.44283114002,,,,,,31621.4147202912
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1992,1204.118822491,,,31240.0781865818,,,,,,32444.1970090728
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1993,1214.24481237951,,,32042.02473449969,,,,,,33256.2695468792
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1994,1223.69300857014,,,32874.13574428516,,,,,,34097.8287528553
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1995,1223.07161845025,,,33717.225639230244,,,,,,34940.2972576805
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1996,1227.99507597027,,,34549.72896774523,,,,,,35777.7240437155
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1997,1228.10563557366,,,35401.06129726004,,,,,,36629.1669328337
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1998,1249.38893964919,,,36239.41913737211,,,,,,37488.8080770213
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),1999,1276.64164310916,,,37136.89839411015,,,,,,38413.5400372193
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),2000,1312.41838128491,576.6654143,0.439391449,38045.25476594639,0.223383709,0.28236197,0.310311068,0.081,,39357.6731472313
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),2001,1322.52310958783,800.2810579,0.60511688,37923.427813407965,,,,,,39245.9509229958
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),2002,1364.29857040275,1013.270408,0.742704295,39387.28910349975,,,,,,40751.5876739025
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),2003,1410.81995078569,942.4161829,0.667991817,41148.144616756406,,,,,,42558.9645675421
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),2004,1421.15159450146,1087.28757,0.765075009,41941.12853063964,,,,,,43362.2801251411
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),2005,1397.88448795532,1107.367577,0.792173879,41816.196564228776,,,,,,43214.0810521841
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),2006,1478.30795308925,1038.000995,0.702154779,44018.50705993195,,,,,,45496.8150130212
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),2007,1565.96735531045,1368.29837,0.873771963,47318.44909879615,,,,,,48884.4164541066
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),2008,1481.7227222455,1217.089343,0.821401551,45620.78307061071,,,,,,47102.5057928562
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),2009,1640.35904132153,1123.81147,0.685100909,51129.29932845807,,,,,,52769.6583697796
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),2010,1475.89537717575,1015.186452,0.687844456,46246.41239826205,,,,,,47722.3077754378
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),2011,1508.16242816495,949.3690727,0.629487285,47076.37878150295,,,,,,48584.5412096679
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),2012,1521.57288249005,911.8115687,0.599255928,47421.52616183295,,,,,,48943.099044323
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),2013,1679.62131810429,1170.944952,0.697148184,52554.91543236131,,,,,,54234.5367504656
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),2014,1688.46782834071,1289.601476,0.763770239,53272.16413330299,,,,,,54960.6319616437
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),2015,1851.16421703131,1162.353383,0.627903982,59607.39679921909,,,,,,61458.5610162504
Gomoa Central,Central,Gomoa (pre-2008); Gomoa East (pre-2018),2016,1870.27528884974,1724.0,0.921789434,61010.64472323316,0.493422042,0.526081911,0.541967439,0.542,,62880.9200120829
Gomoa Central,Central,,2017,1858.0538970933,1971.0,1.060787313,62470.755391449406,,,,,,64328.8092885427
Gomoa Central,Central,,2018,1822.5689711739,2053.0,1.126431994,63903.80951619699,,,,,,65726.3784873709
Gomoa Central,Central,,2019,1826.90371627001,2152.0,1.177949325,65231.27607777699,,,,,,67058.179794047
Gomoa Central,Central,,2020,1833.07206212531,2013.0,1.0981565,66580.1893745271,,,,,0.498753518,68413.2614366524
Gomoa Central,Central,,2021,1840.80072902779,2404.0,1.305953416,67938.60389113911,,,,,,69779.4046201669
Gomoa Central,Central,,2022,1851.10568745199,2570.0,1.38835941,69279.95748367772,,,,,,71131.0631711297
Gomoa Central,Central,,2023,1857.82367277778,2136.0,1.149732362,70650.33845878502,,,,,,72508.1621315628
Gomoa Central,Central,,2024,1874.54488109613,2312.0,1.233366042,72022.54752857797,,,,,,73897.0924096741
Gomoa Central,Central,,2025,1882.46999691199,2639.0,1.401881573,73401.96475876722,,,,,,75284.4347556792
Gomoa East,Central,Gomoa (pre-2008),1970,2763.02535494089,,,57753.44178366611,0.0,0.0,0.0,,,60516.467138607
Gomoa East,Central,Gomoa (pre-2008),1971,2734.90090838364,,,59355.82112664876,,,,,,62090.7220350324
Gomoa East,Central,Gomoa (pre-2008),1972,2667.55721375515,,,61170.43778427475,,,,,,63837.9949980299
Gomoa East,Central,Gomoa (pre-2008),1973,2768.90940513279,,,62855.27651052741,,,,,,65624.1859156602
Gomoa East,Central,Gomoa (pre-2008),1974,2846.52917017571,,,64686.77394142379,,,,,,67533.3031115995
Gomoa East,Central,Gomoa (pre-2008),1975,2900.02216603767,,,66624.13501667423,,,,,,69524.1571827119
Gomoa East,Central,Gomoa (pre-2008),1976,2957.82581801368,,,68609.16069224243,,,,,,71566.9865102561
Gomoa East,Central,Gomoa (pre-2008),1977,2997.26732576054,,,70671.71904012747,,,,,,73668.986365888
Gomoa East,Central,Gomoa (pre-2008),1978,3180.73473022171,,,72627.29303195019,,,,,,75808.0277621719
Gomoa East,Central,Gomoa (pre-2008),1979,3280.1262307361,,,74860.6156564568,,,,,,78140.7418871929
Gomoa East,Central,Gomoa (pre-2008),1980,3387.73862086724,,,77168.87921247516,,,,,0.26191485,80556.6178333424
Gomoa East,Central,Gomoa (pre-2008),1981,3276.71721537579,,,79785.10374546732,,,,,,83061.8209608431
Gomoa East,Central,Gomoa (pre-2008),1982,3367.2054603814,,,82045.4095090651,,,,,,85412.6149694465
Gomoa East,Central,Gomoa (pre-2008),1983,3572.64411406452,,,84289.74922856888,,,,,,87862.3933426334
Gomoa East,Central,Gomoa (pre-2008),1984,3712.67679211075,,,86808.67981163415,,,,,,90521.3566037449
Gomoa East,Central,Gomoa (pre-2008),1985,3732.90732550306,,,89575.56597089474,,,,,,93308.4732963978
Gomoa East,Central,Gomoa (pre-2008),1986,3791.68528678147,,,91537.14269451782,,,,,,95328.8279812993
Gomoa East,Central,Gomoa (pre-2008),1987,3846.73017241496,,,93562.20146528116,,,,,,97408.9316376961
Gomoa East,Central,Gomoa (pre-2008),1988,3892.75206499843,,,95724.83874934596,,,,,,99617.5908143444
Gomoa East,Central,Gomoa (pre-2008),1989,3921.17262286217,,,98057.33495971884,,,,,,101978.507582581
Gomoa East,Central,Gomoa (pre-2008),1990,3965.46462453411,,,100554.22949801489,,,,,0.280161021,104519.694122549
Gomoa East,Central,Gomoa (pre-2008),1991,4030.8200097684,,,103171.2361151496,,,,,,107202.056124918
Gomoa East,Central,Gomoa (pre-2008),1992,4082.17072928486,,,105909.25942841316,,,,,,109991.430157698
Gomoa East,Central,Gomoa (pre-2008),1993,4116.49958351072,,,108627.99670185728,,,,,,112744.496285368
Gomoa East,Central,Gomoa (pre-2008),1994,4148.53060006285,,,111448.99670967615,,,,,,115597.527309739
Gomoa East,Central,Gomoa (pre-2008),1995,4146.42398025799,,,114307.217033964,,,,,,118453.641014222
Gomoa East,Central,Gomoa (pre-2008),1996,4163.11535140814,,,117129.54707001886,,,,,,121292.662421427
Gomoa East,Central,Gomoa (pre-2008),1997,4163.4901675545,,,120015.7106707585,,,,,,124179.200838313
Gomoa East,Central,Gomoa (pre-2008),1998,4235.64424346196,,,122857.88851205504,,,,,,127093.532755517
Gomoa East,Central,Gomoa (pre-2008),1999,4328.03561404778,,,125900.49816449622,,,,,,130228.533778544
Gomoa East,Central,Gomoa (pre-2008),2000,4449.32493420658,1954.99533,0.439391449,128979.9831153234,0.223383709,0.28236197,0.310311068,0.081,,133429.30804953
Gomoa East,Central,Gomoa (pre-2008),2001,4693.32934870968,2840.012812,0.60511688,134581.49462190634,,,,,,139274.823970616
Gomoa East,Central,Gomoa (pre-2008),2002,4843.63446383848,3597.38812,0.742704295,139835.68925280153,,,,,,144679.32371664
Gomoa East,Central,Gomoa (pre-2008),2003,4906.9563560209,3277.806694,0.667991817,143116.8801186961,,,,,,148023.836474717
Gomoa East,Central,Gomoa (pre-2008),2004,5120.36435728809,3917.462808,0.765075009,151112.5628424329,,,,,,156232.927199721
Gomoa East,Central,Gomoa (pre-2008),2005,5271.61080171482,4176.032377,0.792173879,157694.51295439617,,,,,,162966.123756111
Gomoa East,Central,Gomoa (pre-2008),2006,5499.24210661101,3861.319129,0.702154779,163746.956098204,,,,,,169246.198204815
Gomoa East,Central,Gomoa (pre-2008),2007,5557.31259921506,4855.82394,0.873771963,167923.94328036596,,,,,,173481.255879581
Gomoa East,Central,Gomoa (pre-2008),2008,5795.33756573115,4760.299268,0.821401551,178432.73504405085,,,,,,184228.072609782
Gomoa East,Central,Gomoa (pre-2008),2009,5962.90046551006,4085.18853,0.685100909,185861.092045584,,,,,,191823.992511094
Gomoa East,Central,Gomoa (pre-2008),2010,6092.67620451265,4190.813548,0.687844456,190910.8333289524,,,,,,197003.509533465
Gomoa East,Central,Gomoa (pre-2008),2011,6437.98694796931,4052.630927,0.629487285,200957.8719725457,,,,,,207395.858920515
Gomoa East,Central,Gomoa (pre-2008),2012,6833.78877570718,4095.188431,0.599255928,212982.6950394268,,,,,,219816.483815134
Gomoa East,Central,Gomoa (pre-2008),2013,7027.27936351312,4899.055048,0.697148184,219881.7487538459,,,,,,226909.028117359
Gomoa East,Central,Gomoa (pre-2008),2014,7250.08417740792,5537.398524,0.763770239,228744.46749672008,,,,,,235994.551674128
Gomoa East,Central,Gomoa (pre-2008),2015,9962.74398042539,6255.646617,0.627903982,320799.8664767866,,,,,,330762.610457212
Gomoa East,Central,Gomoa (pre-2008),2016,10064.6071148463,4606.0,0.457643299,328319.6717743427,0.493422042,0.526081911,0.541967439,0.542,,338384.278889189
Gomoa East,Central,,2017,9998.46026451311,4089.0,0.408962969,336164.2880503389,,,,,,346162.748314852
Gomoa East,Central,,2018,9803.74246366533,4210.0,0.429427845,343743.6392546517,,,,,,353547.381718317
Gomoa East,Central,,2019,9829.74831772905,5866.0,0.596759938,350980.197028666,,,,,,360809.945346395
Gomoa East,Central,,2020,9861.26322430707,5643.0,0.57223906,358177.28419535595,,,,,0.498753518,368038.547419663
Gomoa East,Central,,2021,9905.52378057462,7508.0,0.757960928,365584.0884081684,,,,,,375489.612188743
Gomoa East,Central,,2022,9960.92765664361,13432.0,1.348468784,372800.2400015084,,,,,,382761.167658152
Gomoa East,Central,,2023,9997.32039344218,13779.0,1.378269322,380183.5878329288,,,,,,390180.908226371
Gomoa East,Central,,2024,10087.0522697195,7976.0,0.790716632,387558.1795055805,,,,,,397645.2317753
Gomoa East,Central,,2025,10128.6754303686,9590.0,0.946816794,394941.0499038444,,,,,,405069.725334213
Gomoa West,Central,Gomoa (pre-2008),1970,1485.87414753248,,,31058.110242787523,0.0,0.0,0.0,,,32543.98439032
Gomoa West,Central,Gomoa (pre-2008),1971,1470.74964352518,,,31919.822943331616,,,,,,33390.5725868568
Gomoa West,Central,Gomoa (pre-2008),1972,1434.53417605983,,,32895.67065838307,,,,,,34330.2048344429
Gomoa West,Central,Gomoa (pre-2008),1973,1489.03841746844,,,33801.72760122786,,,,,,35290.7660186963
Gomoa West,Central,Gomoa (pre-2008),1974,1530.78005476778,,,34786.65330195471,,,,,,36317.4333567225
Gomoa West,Central,Gomoa (pre-2008),1975,1559.54702191963,,,35828.50937142677,,,,,,37388.0563933464
Gomoa West,Central,Gomoa (pre-2008),1976,1590.63213373395,,,36895.99806755495,,,,,,38486.6302012889
Gomoa West,Central,Gomoa (pre-2008),1977,1611.84262193883,,,38005.18156506407,,,,,,39617.0241870029
Gomoa West,Central,Gomoa (pre-2008),1978,1710.50602099749,,,39056.83200788031,,,,,,40767.3380288778
Gomoa West,Central,Gomoa (pre-2008),1979,1763.95586025963,,,40257.84753418367,,,,,,42021.8033944433
Gomoa West,Central,Gomoa (pre-2008),1980,1821.82665328876,,,41499.16409953684,,,,,0.26191485,43320.9907528256
Gomoa West,Central,Gomoa (pre-2008),1981,1762.12259159875,,,42906.093062661246,,,,,,44668.21565426
Gomoa West,Central,Gomoa (pre-2008),1982,1810.78452069361,,,44121.61933122869,,,,,,45932.4038519223
Gomoa West,Central,Gomoa (pre-2008),1983,1921.26341436925,,,45328.55952869285,,,,,,47249.8229430621
Gomoa West,Central,Gomoa (pre-2008),1984,1996.56888912595,,,46683.16665385465,,,,,,48679.7355429806
